loss,val_loss,lr,epoch
0.06200890615582466,0.05805931240320206,0.001,0
0.055650413036346436,0.05304073169827461,0.001,1
0.050965871661901474,0.04948611557483673,0.001,2
0.047546397894620895,0.04703699052333832,0.001,3
0.04515395686030388,0.045288823544979095,0.001,4
0.043438155204057693,0.04394771158695221,0.001,5
0.04203065112233162,0.04291310906410217,0.001,6
0.04099414870142937,0.04200754314661026,0.001,7
0.04006728157401085,0.04121827334165573,0.001,8
0.03917279466986656,0.04046260565519333,0.001,9
0.038374148309230804,0.03973083943128586,0.001,10
0.03760159760713577,0.03898408263921738,0.001,11
0.0368940643966198,0.038243625313043594,0.001,12
0.03616476058959961,0.037499722093343735,0.001,13
0.035468149930238724,0.03675274923443794,0.001,14
0.034771014004945755,0.035993918776512146,0.001,15
0.0340779684484005,0.0352422297000885,0.001,16
0.03341585397720337,0.034448426216840744,0.001,17
0.03271649032831192,0.033701859414577484,0.001,18
0.032041437923908234,0.032962195575237274,0.001,19
0.03138014301657677,0.03223496675491333,0.001,20
0.030735736712813377,0.03150232136249542,0.001,21
0.030101776123046875,0.030764572322368622,0.001,22
0.02944502979516983,0.030077513307332993,0.001,23
0.02883380651473999,0.029366983100771904,0.001,24
0.028214924037456512,0.028686942532658577,0.001,25
0.027614489197731018,0.028040781617164612,0.001,26
0.027016308158636093,0.02738109417259693,0.001,27
0.02647269517183304,0.02670535258948803,0.001,28
0.025845877826213837,0.026077667251229286,0.001,29
0.0252723079174757,0.025456974282860756,0.001,30
0.024721041321754456,0.024851413443684578,0.001,31
0.024147244170308113,0.02424701862037182,0.001,32
0.0236074086278677,0.023666013032197952,0.001,33
0.02305954322218895,0.023040778934955597,0.001,34
0.022523073479533195,0.022455817088484764,0.001,35
0.022009288892149925,0.02188817411661148,0.001,36
0.021473797038197517,0.02134675346314907,0.001,37
0.020979566499590874,0.020839570090174675,0.001,38
0.0204849224537611,0.020304474979639053,0.001,39
0.020010828971862793,0.01978311315178871,0.001,40
0.01950339786708355,0.019261423498392105,0.001,41
0.019059745594859123,0.018781153485178947,0.001,42
0.018589774146676064,0.018315007910132408,0.001,43
0.01815691776573658,0.01784437894821167,0.001,44
0.017706872895359993,0.01739610731601715,0.001,45
0.017320793122053146,0.016956549137830734,0.001,46
0.016867369413375854,0.01653295010328293,0.001,47
0.016500933095812798,0.01615203730762005,0.001,48
0.01609598845243454,0.0157360527664423,0.001,49
0.01570749469101429,0.01534908078610897,0.001,50
0.015338036231696606,0.014985480345785618,0.001,51
0.014983597211539745,0.014615966007113457,0.001,52
0.014640365727245808,0.014271792955696583,0.001,53
0.014296754263341427,0.013939079828560352,0.001,54
0.013982875272631645,0.013624745421111584,0.001,55
0.013659206219017506,0.01330746803432703,0.001,56
0.013369947671890259,0.013014253228902817,0.001,57
0.013058117590844631,0.01273155864328146,0.001,58
0.01276286318898201,0.012450025416910648,0.001,59
0.012488597072660923,0.012172112241387367,0.001,60
0.012230655178427696,0.01191478967666626,0.001,61
0.01193784736096859,0.011670198291540146,0.001,62
0.01169806532561779,0.011426867917180061,0.001,63
0.01144847646355629,0.011185591109097004,0.001,64
0.01121153961867094,0.010959827341139317,0.001,65
0.010972983203828335,0.010743707418441772,0.001,66
0.010742921382188797,0.010531106032431126,0.001,67
0.010519813746213913,0.010332935489714146,0.001,68
0.010304706171154976,0.010129667818546295,0.001,69
0.010095375590026379,0.009930036962032318,0.001,70
0.009885952807962894,0.009747416712343693,0.001,71
0.009693766944110394,0.00955538172274828,0.001,72
0.009490103460848331,0.009376773610711098,0.001,73
0.009304247796535492,0.009213151410222054,0.001,74
0.009124171920120716,0.009037450887262821,0.001,75
0.008943304419517517,0.008868556469678879,0.001,76
