loss,val_loss,lr,epoch
0.08043144643306732,0.07951569557189941,0.001,0
0.06458757072687149,0.06879135966300964,0.001,1
0.05615459755063057,0.06312613189220428,0.001,2
0.05171746388077736,0.060337133705616,0.001,3
0.04922904446721077,0.05818138271570206,0.001,4
0.047158535569906235,0.05584656819701195,0.001,5
0.0449046827852726,0.05321316793560982,0.001,6
0.04254009947180748,0.05032581090927124,0.001,7
0.040113549679517746,0.04749700054526329,0.001,8
0.03789481148123741,0.04453299567103386,0.001,9
0.03540803864598274,0.041953813284635544,0.001,10
0.033096641302108765,0.03954770416021347,0.001,11
0.03091105818748474,0.03677817061543465,0.001,12
0.028777912259101868,0.03452034294605255,0.001,13
0.026744669303297997,0.03242498263716698,0.001,14
0.024799659848213196,0.030388137325644493,0.001,15
0.02304045483469963,0.02840398997068405,0.001,16
0.02133387140929699,0.026718322187662125,0.001,17
0.019824378192424774,0.025075025856494904,0.001,18
0.018427828326821327,0.02366456761956215,0.001,19
0.017202090471982956,0.02246771566569805,0.001,20
0.016100643202662468,0.021418536081910133,0.001,21
0.015060683712363243,0.02019597217440605,0.001,22
0.014156938530504704,0.019365867599844933,0.001,23
0.01335880160331726,0.01838836446404457,0.001,24
0.012617831118404865,0.017726458609104156,0.001,25
0.01202200073748827,0.01677306555211544,0.001,26
0.011375882662832737,0.016381077468395233,0.001,27
0.01087838876992464,0.015598736703395844,0.001,28
0.010366481728851795,0.01527096051722765,0.001,29
0.00997866503894329,0.014519338496029377,0.001,30
0.009578433819115162,0.014100342057645321,0.001,31
0.009174811653792858,0.01392331998795271,0.001,32
0.008874500170350075,0.013208724558353424,0.001,33
0.008576002903282642,0.012840444222092628,0.001,34
0.008310538716614246,0.012571418657898903,0.001,35
0.008098200894892216,0.012280894443392754,0.001,36
0.007883290760219097,0.011801405809819698,0.001,37
0.007592933252453804,0.011774118058383465,0.001,38
0.007353456690907478,0.011178663931787014,0.001,39
0.007154155056923628,0.01110148336738348,0.001,40
0.006968359462916851,0.010835744440555573,0.001,41
0.006753877270966768,0.010415454395115376,0.001,42
0.006591778248548508,0.01028008759021759,0.001,43
0.006439763121306896,0.009992482140660286,0.001,44
0.006258726119995117,0.00980644766241312,0.001,45
0.006093150470405817,0.009426634758710861,0.001,46
0.005945488344877958,0.009352155029773712,0.001,47
0.005777721293270588,0.009065530262887478,0.001,48
0.005646838806569576,0.008971183560788631,0.001,49
0.005473723169416189,0.008582700043916702,0.001,50
0.005352705251425505,0.008461279794573784,0.001,51
0.0052420771680772305,0.008344546891748905,0.001,52
0.005098656285554171,0.008129759691655636,0.001,53
0.004959593527019024,0.007884647697210312,0.001,54
0.004832229111343622,0.007823269814252853,0.001,55
0.004721152596175671,0.007517938502132893,0.001,56
0.004586789757013321,0.007455467712134123,0.001,57
0.0044983443804085255,0.007239829748868942,0.001,58
0.004399982281029224,0.007174319587647915,0.001,59
0.0042849211022257805,0.006832425948232412,0.001,60
0.004192012827843428,0.0069464631378650665,0.001,61
0.00407789321616292,0.006603429559618235,0.001,62
0.003994125872850418,0.006588710006326437,0.001,63
0.0039013426285237074,0.006385915447026491,0.001,64
0.00381261738948524,0.006299059372395277,0.001,65
0.00374288740567863,0.006141419988125563,0.001,66
0.003665827913209796,0.006069807801395655,0.001,67
0.0035720490850508213,0.005890445318073034,0.001,68
0.0034880475141108036,0.0059033227153122425,0.001,69
0.0034206085838377476,0.0057265739887952805,0.001,70
0.0033490192145109177,0.005671277176588774,0.001,71
0.0032756098080426455,0.00553309079259634,0.001,72
0.0032265055924654007,0.005347224418073893,0.001,73
0.0031260072719305754,0.005392565857619047,0.001,74
0.003085518954321742,0.005198671482503414,0.001,75
0.003031840780749917,0.00519374618306756,0.001,76
0.002953888615593314,0.005054312292486429,0.001,77
0.0029062789399176836,0.004944194108247757,0.001,78
0.002833540551364422,0.004995171446353197,0.001,79
0.002813335508108139,0.004785102792084217,0.001,80
0.002753959270194173,0.004737602546811104,0.001,81
0.0027037260588258505,0.0046206191182136536,0.001,82
0.0026342549826949835,0.004616530146449804,0.001,83
0.0025799409486353397,0.004446909762918949,0.001,84
0.0025426300708204508,0.004439616110175848,0.001,85
0.002494038315489888,0.004366804379969835,0.001,86
0.002447182312607765,0.004270560573786497,0.001,87
0.002418746007606387,0.004236509557813406,0.001,88
0.0023705631028860807,0.004223997239023447,0.001,89
0.002329564653337002,0.004076640121638775,0.001,90
0.0023019236978143454,0.004072163254022598,0.001,91
0.0022716831881552935,0.003931025974452496,0.001,92
0.0022344295866787434,0.004001072607934475,0.001,93
0.002175432164222002,0.0038706795312464237,0.001,94
0.00216648168861866,0.0038236977998167276,0.001,95
0.002122539794072509,0.00384128256700933,0.001,96
0.002098326338455081,0.0037750902120023966,0.001,97
0.0020871383603662252,0.0037073069252073765,0.001,98
0.0020730323158204556,0.00371763133443892,0.001,99
0.002034990582615137,0.0036610772367566824,0.001,100
0.0019968776032328606,0.0035913437604904175,0.001,101
0.0019574204925447702,0.0035661235451698303,0.001,102
0.0019274178193882108,0.00354104395955801,0.001,103
0.0019020737381651998,0.0034711086191236973,0.001,104
0.0018860046984627843,0.0035512992180883884,0.001,105
0.0018836627714335918,0.0033888171892613173,0.001,106
0.0018501734593883157,0.0033708522096276283,0.001,107
0.0018208601977676153,0.0033979155123233795,0.001,108
0.0017996591050177813,0.003351957071572542,0.001,109
0.0017860253574326634,0.003321476746350527,0.001,110
0.001775973942130804,0.0032827695831656456,0.001,111
0.0017493432387709618,0.0032350821420550346,0.001,112
0.001726209302432835,0.003240512916818261,0.001,113
0.0017186766490340233,0.0031708579044789076,0.001,114
0.001702053938060999,0.003183308057487011,0.001,115
0.0016813488909974694,0.003140257205814123,0.001,116
0.0016666471492499113,0.0031146197579801083,0.001,117
0.0016709379851818085,0.0030623029451817274,0.001,118
0.0016449992544949055,0.003110008081421256,0.001,119
0.0016301787691190839,0.0030542388558387756,0.001,120
0.0016109393909573555,0.0030561210587620735,0.001,121
0.0016059817280620337,0.0030605194624513388,0.001,122
0.0015987280057743192,0.00297026545740664,0.001,123
0.0015954335685819387,0.003004285739734769,0.001,124
0.0015659589553251863,0.0029809295665472746,0.001,125
0.0015484998002648354,0.0029608362819999456,0.001,126
0.001539059798233211,0.0029086500871926546,0.001,127
0.0015247503761202097,0.002966251689940691,0.001,128
0.001519323093816638,0.002871827920898795,0.001,129
0.001506465021520853,0.002889628754928708,0.001,130
0.0015150444814935327,0.0029041776433587074,0.001,131
0.0015004795277491212,0.002833983860909939,0.001,132
0.001484740641899407,0.0028378115966916084,0.001,133
