loss,val_loss,lr,epoch
0.053089745342731476,0.05002172663807869,0.001,0
0.048441603779792786,0.0464617945253849,0.001,1
0.04557197540998459,0.044293198734521866,0.001,2
0.04386952146887779,0.04274982213973999,0.001,3
0.04247363656759262,0.041585758328437805,0.001,4
0.04136502370238304,0.0405360572040081,0.001,5
0.04028274863958359,0.039548855274915695,0.001,6
0.03920304775238037,0.03858726844191551,0.001,7
0.03809123858809471,0.03760673105716705,0.001,8
0.03697565197944641,0.036592647433280945,0.001,9
0.035901837050914764,0.03550971671938896,0.001,10
0.034808095544576645,0.03438377007842064,0.001,11
0.03372688964009285,0.03323855251073837,0.001,12
0.03267773985862732,0.0320698581635952,0.001,13
0.031620174646377563,0.030948840081691742,0.001,14
0.030529513955116272,0.02982386015355587,0.001,15
0.029494011774659157,0.028659876435995102,0.001,16
0.028387971222400665,0.027562974020838737,0.001,17
0.027359671890735626,0.02644251100718975,0.001,18
0.026287836953997612,0.0253091212362051,0.001,19
0.025198720395565033,0.02421635203063488,0.001,20
0.024166489019989967,0.023138536140322685,0.001,21
0.023108838126063347,0.02210850827395916,0.001,22
0.02213752083480358,0.021053479984402657,0.001,23
0.021109208464622498,0.02007531374692917,0.001,24
0.020180966705083847,0.019118256866931915,0.001,25
0.019254496321082115,0.01822764426469803,0.001,26
0.018338678404688835,0.017350640147924423,0.001,27
0.017461776733398438,0.016516491770744324,0.001,28
0.01662786304950714,0.015711139887571335,0.001,29
0.01580941118299961,0.014936136081814766,0.001,30
0.015011636540293694,0.014203949831426144,0.001,31
0.014261769130825996,0.013505054637789726,0.001,32
0.013521740213036537,0.012853588908910751,0.001,33
0.012838131748139858,0.012264168821275234,0.001,34
0.012195412069559097,0.01167705561965704,0.001,35
0.011573893949389458,0.0111383693292737,0.001,36
0.010995273478329182,0.010623217560350895,0.001,37
0.010435123927891254,0.010143241845071316,0.001,38
0.009913787245750427,0.00969434343278408,0.001,39
0.00943997036665678,0.009247943758964539,0.001,40
0.008939219638705254,0.008853117004036903,0.001,41
0.008497362025082111,0.008487756364047527,0.001,42
0.00808449275791645,0.008150403387844563,0.001,43
0.007667107041925192,0.0078068324364721775,0.001,44
0.00729323597624898,0.007471716962754726,0.001,45
0.006929666269570589,0.007139019668102264,0.001,46
0.00658769067376852,0.006833389401435852,0.001,47
0.006285535637289286,0.0065531800501048565,0.001,48
0.006001399829983711,0.006292476784437895,0.001,49
0.005728639662265778,0.006051028613001108,0.001,50
0.005523019004613161,0.00583636574447155,0.001,51
0.005287795327603817,0.005616302601993084,0.001,52
0.005082308314740658,0.005418043117970228,0.001,53
0.004918802995234728,0.005247155204415321,0.001,54
0.004740821197628975,0.00507740443572402,0.001,55
0.004590524360537529,0.004924606066197157,0.001,56
