loss,val_loss,lr,epoch
0.07620744407176971,0.08096913248300552,0.001,0
0.06839516758918762,0.07507266849279404,0.001,1
0.06298927962779999,0.07088251411914825,0.001,2
0.05942220240831375,0.06816255301237106,0.001,3
0.05667365714907646,0.06656809151172638,0.001,4
0.05516112968325615,0.06544708460569382,0.001,5
0.05396074429154396,0.06454735994338989,0.001,6
0.05298224836587906,0.06363962590694427,0.001,7
0.052001941949129105,0.06254318356513977,0.001,8
0.050927966833114624,0.061268746852874756,0.001,9
0.049771036952733994,0.059943512082099915,0.001,10
0.04844440519809723,0.058648478239774704,0.001,11
0.047167323529720306,0.05716915801167488,0.001,12
0.04567338153719902,0.05568259581923485,0.001,13
0.04417711868882179,0.054042816162109375,0.001,14
0.04264998435974121,0.052236806601285934,0.001,15
0.04105372726917267,0.05047690123319626,0.001,16
0.039448078721761703,0.048737432807683945,0.001,17
0.0379222109913826,0.04681015387177467,0.001,18
0.03626738861203194,0.04505126550793648,0.001,19
0.03465905785560608,0.043223459273576736,0.001,20
0.03315040469169617,0.04131648689508438,0.001,21
0.03152737393975258,0.03966326639056206,0.001,22
0.030010206624865532,0.03784472867846489,0.001,23
0.028477348387241364,0.0361458845436573,0.001,24
0.027027472853660583,0.03459709882736206,0.001,25
0.025760946795344353,0.03286028280854225,0.001,26
0.02429758384823799,0.03158901631832123,0.001,27
0.023089781403541565,0.030252423137426376,0.001,28
0.021916894242167473,0.02871280536055565,0.001,29
0.020792905241250992,0.027572162449359894,0.001,30
0.01980881206691265,0.026327993720769882,0.001,31
0.018816757947206497,0.025452425703406334,0.001,32
0.017963562160730362,0.0242148470133543,0.001,33
0.017048154026269913,0.02331448160111904,0.001,34
0.01629491150379181,0.02249773032963276,0.001,35
0.01555656362324953,0.021551888436079025,0.001,36
0.01486300490796566,0.02080734632909298,0.001,37
0.014259066432714462,0.02015594206750393,0.001,38
0.01368178240954876,0.019404390826821327,0.001,39
0.013152564875781536,0.01887064054608345,0.001,40
0.012640852481126785,0.018145594745874405,0.001,41
0.012191280722618103,0.017682000994682312,0.001,42
0.01176866702735424,0.01716230995953083,0.001,43
0.011381258256733418,0.01664329133927822,0.001,44
0.011018624529242516,0.016370553523302078,0.001,45
0.010700353421270847,0.015749603509902954,0.001,46
0.010394727811217308,0.015482595190405846,0.001,47
0.01007456798106432,0.015050690621137619,0.001,48
0.00980235356837511,0.014673220925033092,0.001,49
0.009555245749652386,0.01439631450921297,0.001,50
0.009307208471000195,0.014045759104192257,0.001,51
0.009092842228710651,0.013852343894541264,0.001,52
0.008873571641743183,0.013429473154246807,0.001,53
0.008689134381711483,0.013215368613600731,0.001,54
0.008494875393807888,0.013107391074299812,0.001,55
0.008312591351568699,0.012701560743153095,0.001,56
0.008140279911458492,0.012387391179800034,0.001,57
0.0079741720110178,0.01235202793031931,0.001,58
0.007837360724806786,0.01212610024958849,0.001,59
0.007696858141571283,0.01187081728130579,0.001,60
0.007541183847934008,0.011645684018731117,0.001,61
0.00741747859865427,0.011487552896142006,0.001,62
0.007296172436326742,0.011320024728775024,0.001,63
0.007185426540672779,0.010918671265244484,0.001,64
0.007044277153909206,0.011072377674281597,0.001,65
0.006934836972504854,0.010706104338169098,0.001,66
0.006818732712417841,0.010615118779242039,0.001,67
0.0067216078750789165,0.010397655889391899,0.001,68
0.006610468029975891,0.0103909932076931,0.001,69
0.0065222145058214664,0.01007786113768816,0.001,70
0.006422347389161587,0.010012490674853325,0.001,71
0.0063842060044407845,0.009920385666191578,0.001,72
0.0062546092085540295,0.00964756216853857,0.001,73
0.006159160286188126,0.009673859924077988,0.001,74
0.006062575150281191,0.00952595192939043,0.001,75
0.006021388340741396,0.009259619750082493,0.001,76
0.005940885283052921,0.009446965530514717,0.001,77
0.005899779032915831,0.009025400504469872,0.001,78
0.0057410066947340965,0.009174595586955547,0.001,79
0.0056726750917732716,0.008886457420885563,0.001,80
0.005599963013082743,0.00873744860291481,0.001,81
0.005518976598978043,0.008650369010865688,0.001,82
0.00544297881424427,0.008729483000934124,0.001,83
0.005366775207221508,0.008450519293546677,0.001,84
0.005293586757034063,0.00837037991732359,0.001,85
0.005314779933542013,0.008256541565060616,0.001,86
0.005147560499608517,0.008303911425173283,0.001,87
0.005078643094748259,0.008027814328670502,0.001,88
0.005033949390053749,0.007898358628153801,0.001,89
0.0049525233916938305,0.007875956594944,0.001,90
0.00489327497780323,0.007675038650631905,0.001,91
0.0047965869307518005,0.007729405537247658,0.001,92
0.0047125741839408875,0.007467960473150015,0.001,93
0.0046493555419147015,0.0075250044465065,0.001,94
0.004591125063598156,0.007226740475744009,0.001,95
0.004503649193793535,0.007343751844018698,0.001,96
0.004407978616654873,0.0071091060526669025,0.001,97
